gene,mean_expression,n_reference_samples
TCTEX1D2,0.0036520569598715046,5
TCTEX1D4,0.0010632535056530933,5
TCTN1,0.0035553459862189517,5
TCTN2,0.002540607660418773,5
TCTN3,0.0043909514309034585,5
TDG,0.0028958421326650994,5
TDO2,0.0005364407936684829,5
TDP1,0.0029239036568714507,5
TDP2,0.026632267704001244,5
TDRD1,0.00013993262163482394,5
TDRD10,0.0007958407564899314,5
TDRD12,6.584741413438622e-05,5
TDRD15,0.00016905935700960742,5
TDRD3,0.005704789333335138,5
TDRD5,0.0003344248058269924,5
TDRD6,0.00046994041790394237,5
TDRD7,0.005955781102816563,5
TDRD9,0.00032990374931254505,5
TDRKH,0.0013766066051769282,5
TDRP,0.0062236740882846905,5
TEAD1,0.003603537313375473,5
TEAD2,0.0031712940071312234,5
TEAD3,0.003044529546884187,5
TEAD4,0.002696709628724272,5
TEC,0.0015521521597678808,5
TECPR1,0.008268940992058122,5
TECPR2,0.0028015164772742128,5
TECR,0.006708802653800107,5
TECRL,6.914614257408778e-05,5
TECTA,0.00045010706704255417,5
TECTB,0.00011343533831150391,5
TEDC1,0.004791725947935043,5
TEDC2,0.0003387266659730701,5
TEDDM1,0.00017518195638341008,5
TEF,0.002368542808760162,5
TEFM,0.0037977979084105724,5
TEK,0.005224732556106894,5
TEKT1,0.002167002608266361,5
TEKT2,0.004730343682595872,5
TEKT3,0.0003820727857145585,5
TEKT5,0.00018032944653964162,5
TELO2,0.005611762733137412,5
TEN1,0.016405008418193416,5
TENM1,0.0009191275570992771,5
TENM2,0.00019201858511894105,5
TENM3,0.00035014767810354807,5
TENM4,0.0006399750619643494,5
TENT2,0.01513552191978924,5
TENT4A,0.011265424727858122,5
TENT4B,0.005762628774939225,5
TENT5A,0.008581223845328553,5
TENT5B,0.0010815973221101752,5
TENT5C,0.007403466008615989,5
TENT5D,0.0001254300505556347,5
TEP1,0.004862199227645697,5
TEPP,5.657608187923704e-05,5
TEPSIN,0.006201161260730512,5
TERB1,0.00019799339697967964,5
TERB2,0.00012577066606446428,5
TERC,0.00039861418236370046,5
TERF1,0.0035144775497722826,5
TERF2,0.009026612225565573,5
TERF2IP,0.008946717548005573,5
TERT,7.310963706905754e-05,5
TES,0.01872596980781283,5
TESC,0.01760511987004791,5
TESK1,0.004222102528513787,5
TESK2,0.0014892029521660444,5
TESMIN,0.0007677823567588853,5
TESPA1,0.0014105174735234128,5
TET1,0.0009897846718870443,5
TET2,0.005933626468559213,5
TET3,0.002474352334720234,5
TEX10,0.003085039427477815,5
TEX101,5.566912711186696e-05,5
TEX11,0.00010913016536765428,5
TEX12,0.000158634833602689,5
TEX13A,0.00016316236075324085,5
TEX13B,0.00015689866796629077,5
TEX13C,0.0001527740793798836,5
TEX13D,0.00013679908409832054,5
TEX14,0.00015803299034128232,5
TEX15,0.00011611334114031624,5
TEX19,0.00017237305460277111,5
TEX2,0.005865719173268257,5
TEX22,8.075692018956528e-05,5
TEX26,0.00024470904914598683,5
TEX261,0.0032214258537397096,5
TEX264,0.004638515624176771,5
TEX29,0.00033856846457954397,5
TEX30,0.001112306503461712,5
TEX33,0.00011518169994983898,5
TEX35,0.00020973290240193913,5
TEX36,0.0001274538918640085,5
TEX37,0.00015416310717477038,5
TEX38,0.0002228077953763796,5
TEX43,9.848945539135661e-05,5
TEX44,0.00011445462600426158,5
TEX45,0.0001717213560577877,5
TEX46,0.00016510551065523788,5
TEX47,8.472770741618054e-05,5
TEX48,0.0001040319330850251,5
TEX49,0.0001436385025078355,5
TEX50,9.276951886612997e-05,5
TEX51,0.00014719347431508867,5
TEX52,0.00017215073873043076,5
TEX53,0.00013923516989614604,5
TEX54,0.00015585388802124775,5
TEX55,8.404496490221062e-05,5
TEX9,0.005450760606931204,5
TF,0.00045242824584504403,5
TFAM,0.0025371595009031347,5
TFAP2A,0.002946546609916865,5
TFAP2B,0.00012959408252053123,5
TFAP2C,0.0014058277749079734,5
TFAP2D,0.0001085091052959594,5
TFAP2E,0.0008820384540011753,5
TFAP4,0.001206251358262517,5
TFB1M,0.002954042054960008,5
TFB2M,0.0012753239114769162,5
TFCP2,0.009192792460672684,5
TFCP2L1,0.00457140562249586,5
TFDP1,0.003961768345053027,5
TFDP2,0.008085444090173791,5
TFDP3,9.679435989410499e-05,5
TFE3,0.010062456337573336,5
TFEB,0.003448252947294607,5
TFEC,0.0029077644334763986,5
TFF1,0.04084700650979545,5
TFF2,0.0012363499300483939,5
TFF3,0.024110426921141608,5
TFG,0.012170253442807245,5
TFIP11,0.005309304160918583,5
TFPI,0.014708148628089408,5
TFPI2,0.0011228142533611448,5
TFPT,0.0032455910613601326,5
TFR2,0.0004314552483344567,5
TFRC,0.024778506163716203,5
TG,0.00024498401061687675,5
TGDS,0.003303360718599295,5
TGFA,0.003284327693975709,5
TGFB1,0.004373853311325549,5
TGFB1I1,0.005808276082979476,5
TGFB2,0.002139716765715064,5
TGFB3,0.0024267203047841366,5
TGFBI,0.012392392555403621,5
TGFBR1,0.010274133289040598,5
TGFBR2,0.046603841261159774,5
TGFBR3,0.005588792687685562,5
TGFBR3L,0.0004085694660689367,5
TGFBRAP1,0.0044641812241631145,5
TGIF1,0.015360611702769034,5
TGIF2,0.004218029772761581,5
TGIF2LX,5.740030043334335e-05,5
TGIF2LY,8.604231113722602e-07,5
TGM1,0.0005865226902745574,5
TGM2,0.0367635782666602,5
TGM3,0.00022185057988984794,5
TGM4,7.080097198724227e-05,5
TGM5,0.00014421893427259158,5
TGM6,8.662375881210809e-05,5
TGM7,0.00015694856255969947,5
TGOLN2,0.03012725470391493,5
TGS1,0.006406109742908318,5
TH,7.921436029647219e-05,5
THADA,0.012440945172432463,5
THAP1,0.001733215086200635,5
THAP10,0.0006059618966784693,5
THAP11,0.006201352665181191,5
THAP12,0.0037712351494549384,5
THAP2,0.0017402883368367167,5
THAP3,0.001802874410300671,5
THAP4,0.006662853597760918,5
THAP5,0.0012358482335294903,5
THAP6,0.004352325146197472,5
THAP7,0.002822176025352352,5
THAP8,0.0010148920615919964,5
THAP9,0.0015347473495124792,5
THBD,0.007506489245278775,5
THBS1,0.0122340921951374,5
THBS2,0.006616236817887278,5
THBS3,0.007349459977982952,5
THBS4,0.000375246934431599,5
THEG,0.00016470941153727667,5
THEGL,4.522209867010137e-05,5
THEM4,0.0010556046381130224,5
THEM5,0.00011569537852436757,5
THEM6,0.004267522037530848,5
THEMIS,0.002106193046020335,5
THEMIS2,0.008674909212266251,5
THG1L,0.0042496008831617,5
THNSL1,0.0016783419309541084,5
THNSL2,0.00631494048201682,5
THOC1,0.0032901724766994135,5
THOC2,0.013505847884380768,5
THOC5,0.005669698351554904,5
THOC6,0.00482188661790575,5
THOC7,0.011898956033822027,5
THOP1,0.004502187809720106,5
THPO,0.00022926517211848573,5
THRA,0.008886211223667138,5
THRAP3,0.01673085013897343,5
THRB,0.0018978567040845527,5
THRSP,0.00015915558620970983,5
THSD1,0.0019500929971937632,5
THSD4,0.005584501270126602,5
THSD7A,0.0008461643216726603,5
THSD7B,0.0005143724335584115,5
THSD8,0.00023946488223990127,5
THUMPD1,0.011650984741500938,5
THUMPD2,0.003862140608482535,5
THUMPD3,0.004914065855990181,5
THY1,0.003818314688040401,5
THYN1,0.007269982033478954,5
TIA1,0.014885562135766731,5
TIAF1,0.0016891551236337915,5
TIAL1,0.021345926345093528,5
TIAM1,0.003005294041940217,5
TIAM2,0.0014430332580556995,5
TICAM1,0.0032762869559130317,5
TICAM2,0.0019726294585107034,5
TICRR,0.0008952227618888477,5
TIE1,0.005887882749112924,5
TIFA,0.003203797818097396,5
TIFAB,0.000621595681914224,5
TIGAR,0.020947080821414315,5
TIGD1,0.0006749160411651412,5
TIGD2,0.002802927745842075,5
TIGD3,0.00020430226114555097,5
TIGD4,0.00076298258427119,5
TIGD5,0.0022753851017138244,5
TIGD6,0.0014266670458728647,5
TIGD7,0.0009504482295722278,5
TIGIT,0.002671754298357738,5
TIMD4,0.005914367224637289,5
TIMELESS,0.0017924896070285166,5
TIMM10,0.008990998574577884,5
TIMM10B,0.01181540156222471,5
TIMM13,0.01344691536120245,5
TIMM17A,0.004655820852322597,5
TIMM17B,0.004482102695030286,5
TIMM21,0.0031007786355792587,5
TIMM22,0.0038773612898296657,5
TIMM23,0.009473177390652397,5
TIMM29,0.002692914232206985,5
TIMM44,0.006340408157104295,5
TIMM50,0.005715796856472065,5
TIMM8A,0.00214735372777936,5
TIMM8B,0.011077879269172596,5
TIMM9,0.00479710571338022,5
TIMMDC1,0.010076010526007366,5
TIMP1,0.059894088973968695,5
TIMP2,0.03678672149366358,5
TIMP3,0.056465059972601,5
TIMP4,0.00034161876971100817,5
TINAG,0.004746667550641169,5
TINAGL1,0.011061393418879267,5
TINCR,0.000599137004421267,5
TINF2,0.004059678037278147,5
TIPARP,0.008093421981372794,5
TIPIN,0.0010379178709344868,5
TIPRL,0.008624489301469121,5
TIRAP,0.0033195181202032064,5
TJAP1,0.00467819000044359,5
TJP1,0.022466856703460984,5
TJP3,0.00660270088488335,5
TK1,0.0030562819764300424,5
TK2,0.008690378532127476,5
TKFC,0.005405199500968366,5
TKT,0.01143719307487744,5
TKTL1,9.779229176806646e-05,5
TKTL2,0.0001642279382701358,5
TLCD1,0.0013354849155270388,5
TLCD2,0.0018198164973838552,5
TLCD3A,0.0020426755744049467,5
TLCD3B,0.00020478849251663895,5
TLCD4,0.0008581695817472555,5
TLCD5,0.0017905434088060252,5
TLDC2,0.0012910683911918238,5
TLE1,0.005272023454545191,5
TLE2,0.005758087128116672,5
TLE3,0.0022420564458278166,5
TLE4,0.002672707203955583,5
TLE5,0.02919986988830501,5
TLE6,0.0009751787597149269,5
TLE7,7.559971193934621e-05,5
TLK1,0.019520014254343798,5
TLK2,0.009956718592170523,5
TLL1,0.0009494498299446108,5
TLN1,0.018953870767908935,5
TLN2,0.00179252439207769,5
TLNRD1,0.008617397510809945,5
TLR1,0.0029385307505203338,5
TLR10,0.001247770185594774,5
TLR2,0.013020815429872722,5
TLR3,0.003226610923169853,5
TLR4,0.003551880456850559,5
TLR5,0.002535813574315694,5
TLR6,0.002000712116916991,5
TLR7,0.002441034933385997,5
TLR8,0.0007144145927493153,5
TLR9,0.00018765943645871098,5
TLX1,0.00033564707787034766,5
TLX2,0.00024040237535901792,5
TLX3,0.0002560809607568198,5
TM2D1,0.007696099858642026,5
TM2D2,0.006506911402779311,5
TM2D3,0.009212692726606384,5
TM4SF1,0.05146722984311895,5
TM4SF18,0.001208997612093271,5
TM4SF19,0.0006285436754772895,5
TM4SF20,0.0010803375757638008,5
TM4SF4,0.0161133198179471,5
TM4SF5,0.0019120812451098208,5
TM6SF1,0.0032738939585551115,5
TM6SF2,0.0003130176895345092,5
TM7SF2,0.002156782209190042,5
TM7SF3,0.015792370479520968,5
TM9SF1,0.007204216645260453,5
TM9SF2,0.04324890961084668,5
TM9SF3,0.05259193631583925,5
TM9SF4,0.009005926687514968,5
TMA16,0.0031732717493665368,5
TMA7,0.0042537360102990005,5
TMBIM1,0.02573736161346051,5
TMBIM4,0.0129221576293891,5
TMBIM6,0.005148829780990733,5
TMC2,0.00022976209904420732,5
TMC3,2.966304772746377e-05,5
TMC4,0.006472354568500008,5
TMC5,0.048017816716510994,5
TMC6,0.011800786455766824,5
TMC7,0.0016674073781816224,5
TMC8,0.0063827411913299215,5
TMCC1,0.0027814445199586648,5
TMCC2,0.0009748436451554857,5
TMCC3,0.002070234249878437,5
TMCO1,0.024773184640462957,5
TMCO2,0.00015460591505708302,5
TMCO3,0.025712972808279482,5
TMCO4,0.0030759083051264645,5
TMCO5A,3.8780781506362836e-05,5
TMCO6,0.0016156754314656883,5
TMED1,0.003976514170657936,5
TMED10,0.006184032151037943,5
TMED2,0.022216558098625386,5
TMED3,0.007396204714745483,5
TMED4,0.01826163230650838,5
TMED5,0.009436362040091184,5
TMED6,0.0005566486564304019,5
TMED7,0.027743311229400595,5
TMED8,0.004049808208216818,5
TMED9,0.017324618959283,5
TMEFF1,0.0010047871414083655,5
TMEFF2,0.00013429544722508654,5
TMEM100,0.01533687582357601,5
TMEM101,0.00544520844616906,5
TMEM102,0.0016915776541429415,5
TMEM104,0.002769780118467856,5
TMEM106A,0.0035418035994131325,5
TMEM106B,0.01515393797374806,5
TMEM106C,0.014216069463002218,5
TMEM107,0.0020266042250302466,5
TMEM108,0.0023366138101924066,5
TMEM109,0.012760406253005448,5
TMEM11,0.004780262019307953,5
TMEM114,0.0002693856063006395,5
TMEM115,0.0049843367556065225,5
TMEM116,0.00518839029319011,5
TMEM117,0.00048222724338018087,5
TMEM119,0.0034986591384347275,5
TMEM120A,0.004773551552234749,5
TMEM120B,0.0028376712565254423,5
TMEM121,0.0006968750058219847,5
TMEM121B,0.00037615341062659105,5
TMEM123,0.012410146760346168,5
TMEM125,0.017319905572307188,5
TMEM126A,0.005061291082160897,5
TMEM126B,0.002573797248977761,5
TMEM127,0.007644461556170321,5
TMEM128,0.005670758993697879,5
TMEM129,0.009177620102567294,5
TMEM130,0.0010777713153509861,5
TMEM131,0.009018345579955882,5
TMEM131L,0.004084862483661092,5
TMEM132A,0.0022342742900342593,5
TMEM132B,0.00027844181422806777,5
TMEM132C,0.0005008987384069561,5
TMEM132D,0.00023860295905370424,5
TMEM132E,0.00035510215471501656,5
TMEM134,0.007826962584880215,5
TMEM135,0.004021430537510168,5
TMEM138,0.0037824668953224715,5
TMEM140,0.007142692527550893,5
TMEM141,0.01686161870317053,5
TMEM143,0.0014572010268344682,5
TMEM144,0.002480814663099202,5
TMEM145,0.00016757538195162828,5
TMEM147,0.007741425257814289,5
TMEM14A,0.007142972572478047,5
TMEM14B,0.003639142445618223,5
TMEM14C,0.012992751397235127,5
TMEM150A,0.0029697375674771482,5
TMEM150B,0.001317805142561938,5
TMEM150C,0.0005668480302250527,5
TMEM151A,0.0003050059009730651,5
TMEM151B,0.00032544888465322556,5
TMEM154,0.0014588298358208908,5
TMEM155,0.00013382931622279686,5
TMEM156,0.0017300071349887025,5
TMEM158,0.0005183826922077922,5
TMEM159,0.008757955922258292,5
TMEM160,0.0036575110170788605,5
TMEM161A,0.004556580512310862,5
TMEM161B,0.0047953754740206285,5
TMEM163,0.0013685190218970889,5
TMEM164,0.0045235061500129795,5
TMEM165,0.00815736282589134,5
TMEM167A,0.011317139575356542,5
TMEM167B,0.006157846660564316,5
TMEM168,0.01578540059343493,5
TMEM169,0.0002073777457701614,5
TMEM17,0.0013332053230162427,5
TMEM170A,0.004511979226208139,5
TMEM170B,0.0011612513829306645,5
TMEM171,0.000812735144234636,5
TMEM173,0.018677668960745554,5
TMEM174,0.00014143538708573898,5
TMEM175,0.006358162240494858,5
TMEM176A,0.01228202271303973,5
TMEM176B,0.019080613359337046,5
TMEM177,0.0018105254614785358,5
TMEM178A,0.0018220252110744237,5
TMEM178B,0.0006389116677141938,5
TMEM179,0.0005848214257677673,5
TMEM179B,0.01074376319510577,5
TMEM18,0.005065297153484078,5
TMEM181,0.008830438640905049,5
TMEM182,0.0016976126742429582,5
TMEM183A,0.008802448721639393,5
TMEM184A,0.002417207428354676,5
TMEM184B,0.013608041078423597,5
TMEM184C,0.003951295740247713,5
TMEM185A,0.007000061350658389,5
TMEM185B,0.005730533045669362,5
TMEM186,0.0022958195729662796,5
TMEM187,0.0010183467877116872,5
TMEM189,0.007029942342188021,5
TMEM19,0.005841181599953493,5
TMEM190,0.0018816628461964025,5
TMEM192,0.0028295318482391618,5
TMEM196,0.00014508899252617293,5
TMEM198,0.0014048273794369155,5
TMEM199,0.005723907060643738,5
TMEM200A,0.0036231995274402275,5
TMEM200B,0.0014445938653449015,5
TMEM200C,0.0003599661765501473,5
TMEM201,0.0018565863066272437,5
TMEM202,0.00012471405367341925,5
TMEM203,0.0030451811456695937,5
TMEM204,0.006026507603297951,5
TMEM205,0.007792714784181004,5
TMEM207,8.065583495203856e-05,5
TMEM208,0.00859939895050011,5
TMEM209,0.00514201716920664,5
TMEM210,7.367372807649632e-05,5
TMEM211,0.0001776122485990612,5
TMEM212,0.001022107042322847,5
TMEM213,0.0005447907815952122,5
TMEM214,0.008452565507435911,5
TMEM215,0.00019011282027432138,5
TMEM216,0.0015576721163912063,5
TMEM217,0.0005107572340832613,5
TMEM218,0.0024993090270814915,5
TMEM219,0.03082804500133058,5
TMEM220,0.0026074119435322085,5
TMEM221,0.00024536636137763795,5
TMEM222,0.0014391587706212004,5
TMEM223,0.0017774445523367037,5
TMEM225,7.197625216338646e-05,5
TMEM225B,0.0006025348655661503,5
TMEM229A,0.0003696790397902323,5
TMEM229B,0.0019892406367081465,5
TMEM230,0.00612938911142962,5
TMEM231,0.004135311888015017,5
TMEM232,0.0028762840792272825,5
TMEM234,0.00807912524178775,5
TMEM235,0.0002755594605257605,5
TMEM236,0.0005174269432366406,5
TMEM237,0.002849598048205398,5
TMEM238,0.013986856657084292,5
TMEM238L,0.00030680304475998665,5
TMEM239,0.00022491284687620807,5
TMEM240,0.002219535688731402,5
TMEM241,0.0020346176467802334,5
TMEM242,0.0034931629142345246,5
TMEM243,0.004174911778687374,5
TMEM244,0.00010622423627664528,5
TMEM245,0.014272883690542656,5
TMEM246,0.002391524717308809,5
TMEM247,0.00012935338101293818,5
TMEM248,0.01923609376017121,5
TMEM249,0.00042078171696449874,5
TMEM25,0.001725928814782156,5
TMEM250,0.003881291865447371,5
TMEM251,0.0036509005780289818,5
TMEM252,0.00017437336205308745,5
TMEM253,0.0004557281805460006,5
TMEM254,0.0026088281855720327,5
TMEM255A,0.0002101241531719375,5
TMEM255B,0.0036493916793240468,5
TMEM256,0.00398210059630846,5
TMEM258,0.002616135209658214,5
TMEM259,0.01808802436931552,5
TMEM26,0.0003510636752135378,5
TMEM260,0.005810693190670369,5
TMEM262,0.0001992509927385892,5
TMEM263,0.0163361902466319,5
TMEM265,0.0011280817102983548,5
TMEM266,0.00036380255771446097,5
TMEM267,0.003585553543767322,5
TMEM268,0.0036960469943182013,5
TMEM269,0.00014204017882397919,5
TMEM270,5.666599519124307e-05,5
TMEM271,0.0003363929087488206,5
TMEM272,0.0004112565968036209,5
TMEM273,0.002657267992210422,5
TMEM275,0.0002957820779990052,5
TMEM30A,0.002716316051767748,5
TMEM30B,0.004662174679177596,5
TMEM31,0.00010383382743494454,5
TMEM33,0.010726387445058091,5
TMEM35A,0.0003761339146174324,5
TMEM35B,0.00928814398198385,5
TMEM37,0.004672326839943746,5
TMEM38A,0.0013131465331647032,5
TMEM38B,0.002090823787397787,5
TMEM39A,0.006868536041758491,5
TMEM39B,0.0030284055827726514,5
TMEM40,0.00020843442205978118,5
TMEM41A,0.00349184481578017,5
TMEM41B,0.017516562658354756,5
TMEM42,0.0013832523005952138,5
TMEM43,0.011204136561768384,5
TMEM44,0.0019418886362241824,5
TMEM45A,0.003980105210558943,5
TMEM45B,0.006301124482433478,5
TMEM47,0.0034273086116306203,5
TMEM50A,0.02424800344344316,5
TMEM50B,0.01317326292976471,5
TMEM51,0.007068521348109929,5
TMEM52,0.0005970275777882451,5
TMEM52B,0.0002141544346355271,5
TMEM53,0.0021144816320738135,5
TMEM54,0.01626095324511111,5
TMEM59,0.02502118706192321,5
TMEM59L,0.00046158027724181393,5
TMEM60,0.0035982638926666095,5
TMEM61,0.0009169090557331743,5
TMEM62,0.006022439202287516,5
TMEM63A,0.02423285756553707,5
TMEM63B,0.00966673817555246,5
TMEM63C,0.00010179381932177833,5
TMEM64,0.007676794907619083,5
TMEM65,0.0073658811926629805,5
TMEM67,0.004874180456209477,5
TMEM68,0.014919026628227871,5
TMEM69,0.002452687609295825,5
TMEM70,0.002211370999975748,5
TMEM71,0.0016641413991479764,5
TMEM72,0.00012267886139137642,5
TMEM74,0.0002336797573054628,5
TMEM74B,0.0038603226752522814,5
TMEM79,0.0017872460257722291,5
TMEM80,0.0024523728784226853,5
TMEM81,0.0005739320313661626,5
TMEM82,0.00032471947102464096,5
TMEM86A,0.0017332917739259416,5
TMEM86B,0.0022568286099344135,5
TMEM87A,0.008289019751488224,5
TMEM87B,0.011944157596189093,5
TMEM88,0.001760555730849008,5
TMEM88B,0.00032824054932279693,5
TMEM89,0.00016578367940159612,5
TMEM8A,0.007936616509784621,5
TMEM8B,0.005996472538368886,5
TMEM9,0.009083670765509588,5
TMEM91,0.002896519451098759,5
TMEM92,0.0030361656918238165,5
TMEM94,0.007631939858784786,5
TMEM95,0.0001500523347376911,5
TMEM97,0.012400473989074222,5
TMEM98,0.012225838134377139,5
TMEM99,0.0017009622161991325,5
TMEM9B,0.009661465573428016,5
TMF1,0.016171575591535377,5
TMIE,0.0002739864990804352,5
TMIGD1,0.00013156855806375508,5
TMIGD2,5.2004863787011494e-05,5
TMIGD3,0.0002693846587659102,5
TMLHE,0.004349488890946695,5
TMOD1,0.001979240430708959,5
TMOD2,0.0039092877119039655,5
TMOD3,0.018027496000305232,5
TMOD4,1.8584237492908156e-05,5
TMPO,0.007003780574328997,5
TMPPE,0.0017321569831221756,5
TMPRSS11A,9.863075700427305e-05,5
TMPRSS11B,8.39659598146371e-05,5
TMPRSS11D,8.872341118908724e-05,5
TMPRSS11E,0.00019443453455632754,5
TMPRSS11F,7.901848726868464e-05,5
TMPRSS12,7.376150491244431e-05,5
TMPRSS13,0.0011050861215643353,5
TMPRSS15,0.00014281709467921247,5
TMPRSS2,0.015159387050961686,5
TMPRSS3,0.009852036027918534,5
TMPRSS4,0.01671745775124297,5
TMPRSS5,0.0006998518572168581,5
TMPRSS6,0.00036086646376233463,5
TMPRSS7,0.0001604671981098106,5
TMPRSS9,0.0001159482218166246,5
TMSB10,0.14948616003939447,5
TMSB15A,0.0006840157590678821,5
TMSB15B,0.0013878150958660613,5
TMSB4X,0.7662935216027499,5
TMSB4Y,2.2168008017072987e-06,5
TMTC1,0.001611885740153245,5
TMTC2,0.009411384032501486,5
TMTC3,0.005489301751136233,5
TMTC4,0.003992299011104803,5
TMUB1,0.005813512893166475,5
TMUB2,0.017719319891471727,5
TMX1,0.006817307147763171,5
TMX2,0.016996046693817796,5
TMX3,0.0022422230950118163,5
TMX4,0.0085603944033797,5
TNC,0.006768841317975593,5
TNF,0.000832188058622775,5
TNFAIP1,0.00917571053944508,5
TNFAIP2,0.01949911225257909,5
TNFAIP3,0.016707086548089747,5
TNFAIP6,0.0008473516515713715,5
TNFAIP8,0.005204756728575366,5
TNFAIP8L1,0.004553772056477232,5
TNFAIP8L2,0.000862116013084461,5
